"Time","64 sinus 2","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","51 CoM peak","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
3.020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.616135,38.654991,88.388779,59.957840,6.919820,15.801871,5.812878,15.654720,7.297265,17.913956,0,5.792407,13.999986,7.831962,11.492812,8.612431,15.728267,8.971226,14.038795,9.014159,13.504176,9.336891,12.970645,9.499044,14.379374,10.782376,14.139787,10.546598,14.827414,0,-0.01924,0.00341,-0.02300,-0.01521,0.00812,-0.01245,0.00519,0.00308,0.00016,0.10611,3.27662
3.021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.726486,39.673027,89.456497,59.751385,6.917263,15.798949,5.810460,15.648844,7.297255,17.903910,0,5.791456,14.003702,7.831099,11.480147,8.610786,15.722712,8.951477,14.056277,8.986449,13.537546,9.294197,12.987380,9.497475,14.387036,10.779838,14.139964,10.544394,14.825760,0,-0.01830,0.00412,-0.02043,-0.01278,0.00946,-0.01320,0.00229,0.00314,0.00015,0.11626,3.27628
3.022,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.836838,40.691063,90.524216,59.544930,6.914705,15.796026,5.808043,15.642966,7.297245,17.893864,0,5.790504,14.007419,7.830236,11.467484,8.609142,15.717156,8.931727,14.073759,8.958738,13.570917,9.251504,13.004115,9.495904,14.394698,10.777300,14.140141,10.542192,14.824106,0,-0.01835,0.00366,-0.02114,-0.01575,0.00887,-0.01403,0.04224,0.00324,0.00000,0.08936,3.27681
3.023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.904724,41.748878,91.517624,59.390804,6.912047,15.792745,5.805258,15.636599,7.296889,17.882971,0,5.789676,14.010403,7.829240,11.454322,8.607698,15.710917,8.909328,14.091482,8.929886,13.600726,9.211046,13.020144,9.494108,14.401336,10.774523,14.139729,10.539836,14.822269,0,-0.01856,0.00447,-0.02161,-0.01367,0.00966,-0.01207,-0.00782,0.00420,-0.00001,0.08560,3.27728
3.024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.666977,43.092957,91.976242,59.613293,6.908664,15.786870,5.799833,15.626703,7.294038,17.865993,0,5.789730,14.008121,7.827288,11.437583,8.607698,15.699762,8.867854,14.110938,8.892811,13.604904,9.186679,13.031085,9.490686,14.400597,10.770029,14.135069,10.536390,14.819120,0,-0.01620,0.00325,-0.02265,-0.01437,0.00899,-0.01404,0.00251,0.00284,0.00000,0.07752,3.27728
3.025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.429214,44.437035,92.434860,59.835777,6.905282,15.780996,5.794408,15.616807,7.291187,17.849018,0,5.789785,14.005841,7.825335,11.420844,8.607699,15.688607,8.826380,14.130394,8.855736,13.609082,9.162312,13.042027,9.487265,14.399858,10.765535,14.130408,10.532944,14.815970,0,-0.01987,0.00422,-0.02090,-0.01379,0.00959,-0.01212,0.00504,0.00317,0.00014,0.11852,3.27723
3.026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.191467,45.781113,92.893478,60.058266,6.901899,15.775122,5.788983,15.606912,7.288336,17.832041,0,5.789839,14.003560,7.823381,11.404105,8.607699,15.677453,8.784905,14.149851,8.818660,13.613260,9.137945,13.052968,9.483843,14.399118,10.761041,14.125748,10.529498,14.812821,0,-0.01666,0.00387,-0.01807,-0.01382,0.01032,-0.01250,0.01017,0.00304,-0.00031,0.10230,3.27677
3.027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.011642,47.000317,93.298508,60.297047,6.899137,15.770306,5.784208,15.597505,7.286175,17.816370,0,5.791743,14.000286,7.821787,11.388931,8.608108,15.666586,8.746068,14.167490,8.785024,13.616090,9.116468,13.061629,9.480395,14.397570,10.756689,14.121493,10.526403,14.810075,0,-0.01879,0.00406,-0.01927,-0.01394,0.00935,-0.01250,0.00412,0.00249,-0.00015,0.08763,3.27637
3.028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.248825,47.320858,93.317902,60.653099,6.900849,15.773100,5.784113,15.591618,7.288979,17.810104,0,5.806953,13.989865,7.822775,11.385021,8.611452,15.657788,8.726209,14.172056,8.776137,13.609216,9.115795,13.053871,9.476757,14.390187,10.753363,14.120163,10.525840,14.810230,0,-0.01682,0.00452,-0.01934,-0.01516,0.00781,-0.01265,0.00275,0.00238,0.00014,0.08860,3.27637
3.029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.485992,47.641399,93.337303,61.009155,6.902562,15.775895,5.784019,15.585731,7.291782,17.803839,0,5.822163,13.979445,7.823763,11.381112,8.614797,15.648991,8.706349,14.176623,8.767251,13.602342,9.115122,13.046113,9.473120,14.382806,10.750036,14.118833,10.525276,14.810386,0,-0.01790,0.00356,-0.02086,-0.01357,0.00971,-0.01060,0.00728,0.00353,-0.00015,0.09540,3.27640
3.030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154.723160,47.961941,93.356697,61.365208,6.904274,15.778689,5.783924,15.579844,7.294585,17.797571,0,5.837372,13.969024,7.824751,11.377202,8.618142,15.640193,8.686490,14.181190,8.758365,13.595468,9.114449,13.038355,9.469481,14.375423,10.746710,14.117503,10.524714,14.810541,0,-0.01779,0.00371,-0.02111,-0.01642,0.00952,-0.01230,0.00549,0.00337,0.00015,0.10427,3.27671
3.031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.917908,48.258125,93.357430,61.712700,6.905913,15.781640,5.783741,15.574023,7.296516,17.790388,0,5.851263,13.958357,7.825739,11.373092,8.621336,15.631180,8.668163,14.183647,8.750298,13.588036,9.114084,13.030416,9.466029,14.368176,10.743546,14.115815,10.524049,14.810533,0,-0.01920,0.00413,-0.01951,-0.00967,0.00728,-0.01191,0.00501,0.00246,0.00044,0.09469,3.27699
3.032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.807327,48.379036,93.223877,61.998581,6.907032,15.785714,5.782922,15.568674,7.292175,17.776596,0,5.855661,13.945921,7.826724,11.367537,8.623450,15.620612,8.660868,14.170927,8.748121,13.576588,9.115941,13.021178,9.463912,14.361903,10.741547,14.111554,10.522658,14.809345,0,-0.01880,0.00340,-0.02042,-0.01488,0.00847,-0.01156,0.00777,0.00441,-0.00014,0.08954,3.27706
3.033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.696747,48.499947,93.090324,62.284466,6.908151,15.789789,5.782103,15.563325,7.287834,17.762804,0,5.860059,13.933485,7.827708,11.361981,8.625565,15.610044,8.653572,14.158208,8.745946,13.565140,9.117799,13.011940,9.461796,14.355629,10.739547,14.107293,10.521269,14.808159,0,-0.01913,0.00331,-0.02089,-0.01198,0.00804,-0.01241,0.00475,0.00232,0.00001,0.06220,3.27710
3.034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.586182,48.620861,92.956772,62.570347,6.909270,15.793863,5.781283,15.557976,7.283493,17.749014,0,5.864456,13.921049,7.828693,11.356426,8.627679,15.599476,8.646276,14.145488,8.743770,13.553692,9.119656,13.002701,9.459679,14.349355,10.737548,14.103032,10.519878,14.806972,0,-0.01831,0.00362,-0.02033,-0.01492,0.00676,-0.01359,0.00509,0.00318,0.00030,0.10344,3.27688
3.035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.480026,48.734123,92.833832,62.849983,6.910568,15.797930,5.780777,15.552682,7.280038,17.735947,0,5.868143,13.909278,7.829692,11.351347,8.629835,15.589065,8.640345,14.132381,8.742268,13.542622,9.122261,12.993763,9.457693,14.343067,10.735678,14.099072,10.518748,14.805947,0,-0.01712,0.00321,-0.02241,-0.01470,0.01133,-0.01393,0.00609,0.00295,0.00015,0.11270,3.27672
3.036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.405685,48.792332,92.787292,63.084656,6.913156,15.801943,5.782521,15.547784,7.282969,17.728104,0,5.866711,13.902293,7.830795,11.349693,8.632294,15.579781,8.644233,14.116492,8.745611,13.534270,9.130251,12.986988,9.456653,14.336681,10.734740,14.097277,10.519492,14.806095,0,-0.01831,0.00503,-0.02003,-0.01111,0.00833,-0.01145,0.00615,0.00291,-0.00015,0.09104,3.27710
3.037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.331360,48.850544,92.740761,63.319328,6.915744,15.805956,5.784266,15.542885,7.285899,17.720261,0,5.865279,13.895308,7.831897,11.348040,8.634751,15.570496,8.648120,14.100602,8.748955,13.525919,9.138240,12.980212,9.455612,14.330296,10.733804,14.095482,10.520236,14.806243,0,-0.01898,0.00316,-0.02133,-0.01426,0.00821,-0.01367,0.00545,0.00247,0.00001,0.08070,3.27744
3.038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.257019,48.908756,92.694221,63.554001,6.918332,15.809969,5.786011,15.537986,7.288830,17.712418,0,5.863847,13.888324,7.832999,11.346386,8.637210,15.561212,8.652008,14.084713,8.752298,13.517568,9.146230,12.973437,9.454572,14.323909,10.732866,14.093687,10.520979,14.806392,0,-0.01995,0.00361,-0.01893,-0.01602,0.00956,-0.01312,0.00603,0.00199,0.00030,0.06500,3.27744
3.039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.184036,48.969589,92.661453,63.788414,6.920569,15.813229,5.787632,15.532514,7.291325,17.704308,0,5.862591,13.880375,7.833327,11.343998,8.640034,15.551497,8.655458,14.068823,8.755635,13.508525,9.153437,12.966435,9.453688,14.317493,10.732080,14.091712,10.521576,14.806192,0,-0.01873,0.00407,-0.01898,-0.01205,0.01595,-0.01436,0.00619,0.00194,0.00001,0.11827,3.27740
3.040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.120697,49.049305,92.727730,64.020943,6.920285,15.811062,5.788361,15.522914,7.290688,17.694267,0,5.862602,13.865483,7.828076,11.336320,8.645492,15.538680,8.655765,14.052927,8.758925,13.494510,9.155016,12.957803,9.453927,14.310868,10.732387,14.088442,10.521114,14.803498,0,-0.01835,0.00320,-0.02103,-0.01506,0.00217,-0.01138,0.00583,0.00302,0.00000,0.10433,3.27710
3.041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.057358,49.129017,92.794006,64.253479,6.920001,15.808895,5.789091,15.513314,7.290050,17.684227,0,5.862613,13.850591,7.822826,11.328642,8.650949,15.525865,8.656072,14.037031,8.762215,13.480494,9.156596,12.949170,9.454167,14.304242,10.732694,14.085172,10.520653,14.800803,0,-0.01747,0.00367,-0.01952,-0.01307,0.01002,-0.01199,-0.00493,0.00341,0.00029,0.08613,3.27688
3.042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.994019,49.208729,92.860283,64.486008,6.919717,15.806729,5.789820,15.503715,7.289412,17.674187,0,5.862624,13.835699,7.817575,11.320965,8.656406,15.513048,8.656378,14.021135,8.765505,13.466479,9.158175,12.940537,9.454407,14.297617,10.733000,14.081902,10.520192,14.798109,0,-0.02133,0.00386,-0.01876,-0.01046,0.00363,-0.01247,0.01126,0.00127,0.00001,0.08713,3.27733
3.043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.956909,49.267303,92.947060,64.737297,6.920078,15.804892,5.790494,15.494312,7.288903,17.664248,0,5.862543,13.821518,7.813836,11.313330,8.662811,15.501002,8.656971,14.005795,8.768487,13.453516,9.160091,12.932254,9.454649,14.291018,10.733468,14.078827,10.520176,14.795716,0,-0.01786,0.00305,-0.02015,-0.01609,0.00905,-0.01173,0.00409,0.00427,0.00000,0.09831,3.27768
3.044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.108643,49.173756,93.181381,65.123596,6.925087,15.805424,5.790764,15.486328,7.289320,17.655033,0,5.861801,13.812450,7.820974,11.306006,8.676029,15.494497,8.659628,13.994447,8.769256,13.448119,9.164426,12.926476,9.454905,14.284606,10.735098,14.077159,10.523364,14.795494,0,-0.01869,0.00432,-0.02036,-0.01364,0.01039,-0.01335,0.00499,0.00277,0.00028,0.12428,3.27715
3.045,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154.260361,49.080212,93.415710,65.509895,6.930097,15.805955,5.791035,15.478344,7.289737,17.645819,0,5.861058,13.803383,7.828112,11.298682,8.689247,15.487991,8.662286,13.983099,8.770024,13.442722,9.168761,12.920699,9.455160,14.278194,10.736729,14.075491,10.526551,14.795272,0,-0.01868,0.00417,-0.02045,-0.01503,0.00942,-0.01320,0.00378,0.00276,0.00001,0.09508,3.27669
3.046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.412094,48.986664,93.650032,65.896194,6.935107,15.806487,5.791305,15.470360,7.290154,17.636604,0,5.860315,13.794315,7.835249,11.291359,8.702466,15.481486,8.664943,13.971751,8.770793,13.437325,9.173097,12.914922,9.455416,14.271784,10.738358,14.073823,10.529739,14.795050,0,-0.01880,0.00443,-0.02192,-0.01378,0.00864,-0.01317,0.00488,0.00379,0.00030,0.09218,3.27684
3.047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.592499,48.876698,93.894997,66.291527,6.939642,15.806585,5.791463,15.463182,7.290251,17.626617,0,5.859544,13.784786,7.841970,11.284405,8.715402,15.475163,8.667526,13.960567,8.771901,13.431604,9.176547,12.908966,9.455696,14.265059,10.739816,14.071996,10.532809,14.794512,0,-0.01883,0.00290,-0.02123,-0.01331,0.00698,-0.01433,0.00489,0.00295,-0.00015,0.08275,3.27694
3.048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.979401,48.648563,94.216537,66.751884,6.940764,15.803571,5.790814,15.461813,7.288043,17.611067,0,5.858564,13.771934,7.845689,11.280114,8.726309,15.470156,8.669574,13.950557,8.775450,13.423549,9.173632,12.901731,9.456155,14.256088,10.740023,14.069029,10.535028,14.791697,0,-0.01783,0.00432,-0.02048,-0.01567,0.00789,-0.01340,0.00499,0.00295,-0.00013,0.10349,3.27664
3.049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.366287,48.420433,94.538086,67.212234,6.941886,15.800556,5.790164,15.460443,7.285835,17.595516,0,5.857584,13.759082,7.849409,11.275824,8.737215,15.465147,8.671622,13.940547,8.778998,13.415493,9.170716,12.894497,9.456614,14.247116,10.740231,14.066062,10.537249,14.788882,0,-0.01514,0.00397,-0.02072,-0.01530,0.01122,-0.01419,-0.00051,0.00334,0.00000,0.11853,3.27642
3.050,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.753174,48.192299,94.859627,67.672585,6.943007,15.797542,5.789515,15.459073,7.283627,17.579966,0,5.856605,13.746229,7.853127,11.271532,8.748122,15.460138,8.673670,13.930537,8.782547,13.407437,9.167800,12.887262,9.457072,14.238144,10.740438,14.063095,10.539468,14.786067,0,-0.01874,0.00463,-0.02057,-0.00623,0.00584,-0.01268,0.01109,0.00191,-0.00015,0.10504,3.27688
3.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.084442,47.992680,95.169403,68.137344,6.944295,15.795349,5.788830,15.460035,7.281883,17.565418,0,5.855537,13.733672,7.856217,11.268003,8.759346,15.456998,8.675804,13.920603,8.786120,13.399375,9.165922,12.879560,9.457645,14.228889,10.740930,14.060202,10.541864,14.783472,0,-0.01736,0.00427,-0.02000,-0.01110,0.00801,-0.01451,0.00251,0.00276,0.00001,0.08759,3.27730
3.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.015427,47.998245,95.394478,68.633850,6.946771,15.799068,5.787883,15.477779,7.283485,17.558107,0,5.853838,13.723238,7.854779,11.269952,8.772852,15.467300,8.678560,13.911214,8.789876,13.391272,9.171515,12.868488,9.459035,14.217594,10.743474,14.057830,10.545527,14.782459,0,-0.01987,0.00457,-0.01994,-0.01438,0.01241,-0.00948,0.00668,0.00274,-0.00015,0.08410,3.27745
3.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.946411,48.003811,95.619560,69.130356,6.949247,15.802787,5.786937,15.495524,7.285087,17.550797,0,5.852139,13.712804,7.853340,11.271900,8.786358,15.477602,8.681315,13.901826,8.793631,13.383167,9.177107,12.857417,9.460425,14.206300,10.746018,14.055459,10.549191,14.781446,0,-0.01927,0.00204,-0.02077,-0.01364,0.00782,-0.01364,0.00546,0.00276,0.00001,0.12028,3.27756
3.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.877380,48.009377,95.844635,69.626862,6.951724,15.806506,5.785991,15.513268,7.286689,17.543486,0,5.850441,13.702370,7.851902,11.273849,8.799865,15.487905,8.684071,13.892437,8.797385,13.375063,9.182699,12.846346,9.461815,14.195004,10.748563,14.053088,10.552854,14.780434,0,-0.01942,0.00403,-0.02054,-0.01373,0.00923,-0.01259,0.00559,0.00218,0.00029,0.11376,3.27733
3.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.783463,48.026524,96.032845,70.112839,6.953781,15.809879,5.785451,15.532086,7.288088,17.535757,0,5.849047,13.692016,7.850983,11.276541,8.811580,15.498747,8.686007,13.882898,8.800251,13.366721,9.188047,12.835064,9.463037,14.183602,10.751069,14.050526,10.556463,14.779319,0,-0.01943,0.00433,-0.02067,-0.01351,0.00894,-0.01510,0.00731,0.00315,-0.00029,0.07691,3.27711
3.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.510239,48.127003,95.955734,70.523056,6.952826,15.810761,5.787839,15.558627,7.288032,17.525011,0,5.849857,13.682234,7.853808,11.284586,8.810403,15.513472,8.682049,13.872276,8.796714,13.356668,9.191636,12.822265,9.463055,14.171426,10.753302,14.046590,10.559693,14.777474,0,-0.01918,0.00396,-0.01978,-0.01424,0.00700,-0.01326,0.01445,0.00367,-0.00015,0.08415,3.27696
3.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.237030,48.227486,95.878624,70.933273,6.951870,15.811643,5.790228,15.585167,7.287975,17.514267,0,5.850667,13.672452,7.856634,11.292630,8.809227,15.528196,8.678090,13.861654,8.793178,13.346613,9.195225,12.809465,9.463073,14.159248,10.755535,14.042654,10.562922,14.775630,0,-0.01960,0.00372,-0.02113,-0.01347,0.00942,-0.01478,0.00407,0.00346,0.00015,0.10843,3.27682
3.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.963806,48.327965,95.801521,71.343491,6.950915,15.812525,5.792616,15.611708,7.287918,17.503523,0,5.851477,13.662670,7.859459,11.300675,8.808051,15.542921,8.674131,13.851032,8.789640,13.336559,9.198812,12.796666,9.463090,14.147072,10.757769,14.038718,10.566153,14.773785,0,-0.01898,0.00371,-0.02193,-0.01265,0.00815,-0.01110,0.00436,0.00269,0.00000,0.11280,3.27674
3.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.695526,48.444820,95.704613,71.720459,6.950210,15.813345,5.796611,15.639268,7.287641,17.492826,0,5.852143,13.652617,7.863158,11.310050,8.807488,15.560043,8.670596,13.840008,8.786643,13.326312,9.203167,12.783716,9.463091,14.135427,10.759635,14.034538,10.569229,14.771814,0,-0.01769,0.00407,-0.02009,-0.01453,0.00979,-0.01305,0.00251,0.00306,0.00014,0.08700,3.27665
3.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.462708,48.679512,95.465240,71.858131,6.951299,15.813717,5.812164,15.674167,7.285773,17.482479,0,5.851773,13.640598,7.873145,11.328996,8.811338,15.594426,8.670107,13.826082,8.787525,13.314676,9.213034,12.769677,9.462973,14.127607,10.758863,14.028608,10.571211,14.768937,0,-0.01896,0.00377,-0.02087,-0.01411,0.00880,-0.01234,0.00896,0.00276,0.00015,0.06804,3.27642
3.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.229889,48.914204,95.225868,71.995804,6.952388,15.814089,5.827718,15.709066,7.283906,17.472134,0,5.851403,13.628580,7.883132,11.347941,8.815188,15.628808,8.669618,13.812158,8.788407,13.303041,9.222901,12.755638,9.462855,14.119788,10.758092,14.022678,10.573193,14.766060,0,-0.01689,0.00573,-0.02116,-0.01447,0.00831,-0.01142,0.00020,0.00276,0.00000,0.10344,3.27628
3.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.997070,49.148899,94.986496,72.133476,6.953478,15.814461,5.843271,15.743966,7.282038,17.461786,0,5.851033,13.616562,7.893119,11.366887,8.819038,15.663191,8.669128,13.798232,8.789290,13.291405,9.232768,12.741598,9.462737,14.111969,10.757320,14.016748,10.575174,14.763183,0,-0.01788,0.00407,-0.02040,-0.01367,0.00916,-0.01282,0.00472,0.00326,0.00014,0.10191,3.27681
3.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.730713,49.444729,94.770874,72.248962,6.954485,15.814784,5.857698,15.782705,7.280312,17.451439,0,5.850717,13.604060,7.903152,11.387980,8.820934,15.703753,8.668627,13.784283,8.790353,13.279514,9.241783,12.728815,9.462731,14.104541,10.756752,14.010890,10.576955,14.760100,0,-0.01691,0.00397,-0.02115,-0.01437,0.00895,-0.01353,0.00712,0.00336,-0.00015,0.08741,3.27729
3.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.222977,50.180557,94.726173,72.204727,6.954900,15.814756,5.864017,15.849081,7.279609,17.441092,0,5.850782,13.588081,7.913517,11.424529,8.808762,15.788794,8.668037,13.770156,8.792718,13.265788,9.244664,12.725068,9.463531,14.099932,10.757655,14.005548,10.577289,14.755544,0,-0.01856,0.00219,-0.02303,-0.01429,0.00737,-0.01291,0.00319,0.00314,-0.00001,0.07696,3.27737
3.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.715240,50.916386,94.681480,72.160492,6.955315,15.814730,5.870336,15.915458,7.278906,17.430742,0,5.850848,13.572103,7.923882,11.461079,8.796590,15.873834,8.667449,13.756030,8.795082,13.252063,9.247546,12.721322,9.464330,14.095323,10.758557,14.000206,10.577623,14.750986,0,-0.01724,0.00133,-0.02086,-0.01465,0.00623,-0.01290,0.00460,0.00406,-0.00015,0.07512,3.27745
3.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.207504,51.652214,94.636780,72.116257,6.955730,15.814702,5.876655,15.981833,7.278203,17.420395,0,5.850914,13.556124,7.934247,11.497627,8.784417,15.958874,8.666860,13.741903,8.797446,13.238337,9.250427,12.717575,9.465129,14.090714,10.759460,13.994864,10.577957,14.746429,0,-0.01737,0.00446,-0.02054,-0.00967,0.00832,-0.01464,0.00602,0.00176,-0.00015,0.10450,3.27761
3.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.716995,52.398972,94.633080,72.092773,6.956542,15.814522,5.881325,16.049608,7.277845,17.409750,0,5.851269,13.540249,7.945385,11.538012,8.773035,16.041210,8.666036,13.726956,8.799491,13.223383,9.252638,12.713644,9.465702,14.086208,10.760330,13.989612,10.578304,14.741986,0,-0.01829,0.00274,-0.02045,-0.01598,0.01085,-0.01123,0.00763,0.00288,0.00015,0.10483,3.27772
3.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.350586,53.224377,94.924416,72.218681,6.960212,15.813242,5.874127,16.127449,7.279975,17.396971,0,5.853712,13.525124,7.962093,11.605993,8.767334,16.104086,8.663522,13.706098,8.799232,13.199594,9.250015,12.708382,9.464644,14.082456,10.760966,13.984997,10.578743,14.738363,0,-0.01742,0.00315,-0.01773,-0.00994,0.00811,-0.01265,0.00453,0.00437,0.00014,0.10220,3.27757
3.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.984161,54.049782,95.215752,72.344582,6.963882,15.811962,5.866929,16.205290,7.282104,17.384193,0,5.856154,13.509999,7.978801,11.673976,8.761633,16.166964,8.661007,13.685239,8.798972,13.175804,9.247393,12.703120,9.463588,14.078703,10.761602,13.980382,10.579182,14.734741,0,-0.02045,0.00330,-0.02115,-0.01637,0.00817,-0.01347,0.00665,0.00200,0.00000,0.06811,3.27741
3.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.617752,54.875191,95.507088,72.470490,6.967552,15.810682,5.859730,16.283131,7.284235,17.371414,0,5.858596,13.494874,7.995509,11.741958,8.755932,16.229839,8.658492,13.664380,8.798714,13.152015,9.244770,12.697858,9.462530,14.074950,10.762239,13.975767,10.579620,14.731118,0,-0.01796,0.00356,-0.02022,-0.01341,0.01004,-0.01259,0.00494,0.00378,0.00001,0.10823,3.27718
3.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.345337,55.589111,95.809830,72.631989,6.969810,15.809336,5.852238,16.358587,7.285781,17.358559,0,5.860989,13.480066,8.006937,11.810958,8.752081,16.294502,8.656238,13.644267,8.798957,13.129110,9.241443,12.693143,9.461366,14.070361,10.762438,13.971074,10.579750,14.727211,0,-0.01852,0.00341,-0.02092,-0.01251,0.00752,-0.01306,0.00630,0.00275,0.00014,0.10676,3.27691
3.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.749481,55.500721,96.194641,73.049667,6.961906,15.807507,5.842629,16.416891,7.283127,17.345142,0,5.863026,13.467547,7.980367,11.887285,8.761548,16.372013,8.655856,13.629524,8.802820,13.112569,9.233047,12.692362,9.459426,14.059752,10.759491,13.965825,10.577660,14.721254,0,-0.01741,0.00483,-0.01987,-0.01302,0.00854,-0.01289,0.00615,0.00403,0.00013,0.10264,3.27630
